numero_titulo,tipo_credor,serie,id_cliente,tipo_pagamento,data_emissao,vencimento,data_pagamento,valor,instituicao,situacao_titulo,codigo_credito,descricao_credito,codigo_debito,descricao_debito,data_hora_lancamento
143477,2,1,92,2,2025-09-26 0:00:00,2025-12-25 0:00:00,1753-01-01 0:00:00,"21192,16",2,1,NULL,NULL,22,MATERIA PRIMA,Sep 26 2025 12:00AM11:16
18,2,S,438,2,2025-05-09 0:00:00,2025-05-20 0:00:00,2025-05-20 0:00:00,"2116,65",237,3,NULL,NULL,29,COMISSAO,May  9 2025 12:00AM14:27
54041,1,100,5001,2,2025-01-10 0:00:00,2025-02-21 0:00:00,2025-02-21 0:00:00,"2115,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 10 2025 12:00AM08:31
54041,1,100,5001,2,2025-01-10 0:00:00,2025-03-07 0:00:00,2025-03-07 0:00:00,"2115,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 10 2025 12:00AM08:31
54041,1,100,5001,2,2025-01-10 0:00:00,2025-03-21 0:00:00,2025-03-21 0:00:00,"2115,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 10 2025 12:00AM08:31
54041,1,100,5001,2,2025-01-10 0:00:00,2025-04-04 0:00:00,2025-04-04 0:00:00,"2115,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 10 2025 12:00AM08:31
54159,1,100,2405,8,2025-02-03 0:00:00,2025-06-10 0:00:00,2025-06-10 0:00:00,"2115,23",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb  3 2025 12:00AM13:17
54973,1,100,292,2,2025-06-27 0:00:00,2025-09-25 0:00:00,2025-09-25 0:00:00,"21144,83",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 27 2025 12:00AM09:22
55928,1,100,5350,2,2025-11-27 0:00:00,2026-01-08 0:00:00,1753-01-01 0:00:00,"2114,83",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 27 2025 12:00AM10:47
55249,1,100,4151,8,2025-08-21 0:00:00,2026-01-10 0:00:00,1753-01-01 0:00:00,"2113,31",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Aug 21 2025 12:00AM10:55
54884,1,100,2408,8,2025-06-10 0:00:00,2025-10-10 0:00:00,2025-10-21 0:00:00,"2112,16",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 10 2025 12:00AM09:28
637793,3,U,5569,2,2025-03-15 0:00:00,2025-04-29 0:00:00,2025-04-29 0:00:00,"211,88",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Mar 15 2025 12:00AM16:03
657719,3,U,5569,2,2025-05-10 0:00:00,2025-06-24 0:00:00,2025-06-24 0:00:00,"211,88",237,3,NULL,NULL,23,FRETE S/ COMPRAS,May 10 2025 12:00AM14:55
538633,2,1,85,2,2025-06-04 0:00:00,2025-07-30 0:00:00,2025-07-30 0:00:00,"211,55",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Jun  4 2025 12:00AM16:24
600,2,S,716,2,2025-02-10 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"2109,90",237,3,NULL,NULL,29,COMISSAO,Feb 10 2025 12:00AM08:26
55238,1,100,5871,2,2025-08-20 0:00:00,2025-09-19 0:00:00,2025-09-22 0:00:00,"2104,33",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug 20 2025 12:00AM14:29
54024,1,100,5758,1,2025-01-08 0:00:00,2025-01-08 0:00:00,2025-01-08 0:00:00,"2104,01",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  8 2025 12:00AM11:14
1005672825,3,U,5394,2,2025-06-29 0:00:00,2025-08-13 0:00:00,2025-08-13 0:00:00,"2100,00",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jun 29 2025 12:00AM14:55
29767,2,1,5895,2,2025-09-18 0:00:00,2025-09-19 0:00:00,2025-09-19 0:00:00,"210,00",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Sep 18 2025 12:00AM17:06
29767,2,1,5895,2,2025-09-18 0:00:00,2025-10-16 0:00:00,2025-10-16 0:00:00,"210,00",2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Sep 18 2025 12:00AM17:06
695203,3,U,5569,2,2025-08-16 0:00:00,2025-09-30 0:00:00,2025-10-01 0:00:00,"210,00",237,3,NULL,NULL,55,FRETE S/ VENDAS,Aug 16 2025 12:00AM15:09
1504983,2,1,2736,2,2025-06-12 0:00:00,2025-06-23 0:00:00,2025-06-23 0:00:00,"21,94",237,3,NULL,NULL,9,DESPESAS,Jun 12 2025 12:00AM09:17
5022,2,0,251,2,2025-01-29 0:00:00,2025-03-10 0:00:00,2025-03-10 0:00:00,"21,00",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Jan 29 2025 12:00AM09:57
55190,1,100,295,8,2025-08-06 0:00:00,2025-11-04 0:00:00,2025-08-21 0:00:00,"20996,12",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  6 2025 12:00AM15:06
54117,1,100,2421,8,2025-01-23 0:00:00,2025-06-10 0:00:00,2025-06-10 0:00:00,"2099,66",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 23 2025 12:00AM14:14
55864,1,100,2412,8,2025-11-18 0:00:00,2026-02-16 0:00:00,1753-01-01 0:00:00,"2098,38",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 18 2025 12:00AM15:18
54062,1,100,2430,8,2025-01-15 0:00:00,2025-06-10 0:00:00,2025-06-10 0:00:00,"2098,24",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 15 2025 12:00AM13:15
60007,2,1,245,2,2025-06-23 0:00:00,2025-10-21 0:00:00,2025-10-21 0:00:00,"2097,19",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 23 2025 12:00AM11:47
55897,1,100,5900,2,2025-11-25 0:00:00,2025-12-26 0:00:00,1753-01-01 0:00:00,"2093,58",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 25 2025 12:00AM10:37
145230,2,1,4277,2,2025-08-14 0:00:00,2025-12-12 0:00:00,1753-01-01 0:00:00,"2090,74",2,1,NULL,NULL,22,MATERIA PRIMA,Aug 14 2025 12:00AM09:41
148722,2,1,4277,2,2025-11-11 0:00:00,2026-03-11 0:00:00,1753-01-01 0:00:00,"2090,74",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM09:36
55289,1,100,5865,1,2025-08-29 0:00:00,2025-08-29 0:00:00,2025-09-01 0:00:00,"209,71",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug 29 2025 12:00AM07:31
55290,1,100,5865,1,2025-08-29 0:00:00,2025-08-29 0:00:00,2025-09-01 0:00:00,"209,71",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug 29 2025 12:00AM07:59
55357,1,100,5865,1,2025-09-08 0:00:00,2025-09-08 0:00:00,2025-10-02 0:00:00,"209,71",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep  8 2025 12:00AM07:41
55397,1,100,5865,1,2025-09-15 0:00:00,2025-09-15 0:00:00,2025-10-02 0:00:00,"209,71",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 15 2025 12:00AM07:38
55448,1,100,5865,1,2025-09-22 0:00:00,2025-09-22 0:00:00,2025-10-02 0:00:00,"209,71",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 22 2025 12:00AM08:33
10556825,3,100,3512,2,2025-11-25 0:00:00,2026-01-09 0:00:00,1753-01-01 0:00:00,"209,57",237,1,NULL,NULL,23,FRETE S/ COMPRAS,Nov 25 2025 12:00AM14:04
58666155,2,890,5484,2,2025-01-16 0:00:00,2025-02-17 0:00:00,2025-02-17 0:00:00,"2089,50",237,3,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Jan 16 2025 12:00AM17:03
55827,1,100,5725,2,2025-11-13 0:00:00,2025-12-26 0:00:00,1753-01-01 0:00:00,"2085,83",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 13 2025 12:00AM10:13
55827,1,100,5725,2,2025-11-13 0:00:00,2026-01-08 0:00:00,1753-01-01 0:00:00,"2085,83",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 13 2025 12:00AM10:13
55167,1,100,2426,8,2025-08-01 0:00:00,2025-12-10 0:00:00,1753-01-01 0:00:00,"2082,67",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Aug  1 2025 12:00AM10:12
55457,1,100,2404,8,2025-09-22 0:00:00,2025-12-22 0:00:00,1753-01-01 0:00:00,"2082,66",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Sep 22 2025 12:00AM15:09
10790225,3,100,3512,2,2025-12-01 0:00:00,2026-01-15 0:00:00,1753-01-01 0:00:00,"208,59",237,1,NULL,NULL,55,FRETE S/ VENDAS,Dec  1 2025 12:00AM15:05
12595,2,1,144,2,2025-05-15 0:00:00,2025-07-14 0:00:00,2025-07-14 0:00:00,"208,00",237,3,NULL,NULL,22,MATERIA PRIMA,May 15 2025 12:00AM07:41
54443,1,100,564,2,2025-03-19 0:00:00,2025-04-30 0:00:00,2025-04-28 0:00:00,"2079,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 19 2025 12:00AM08:53
54443,1,100,564,2,2025-03-19 0:00:00,2025-05-14 0:00:00,2025-05-13 0:00:00,"2079,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 19 2025 12:00AM08:53
54443,1,100,564,2,2025-03-19 0:00:00,2025-05-28 0:00:00,2025-05-26 0:00:00,"2079,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 19 2025 12:00AM08:53
54443,1,100,564,2,2025-03-19 0:00:00,2025-06-11 0:00:00,2025-06-11 0:00:00,"2079,91",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 19 2025 12:00AM08:53
7472490,3,100,3512,2,2025-11-12 0:00:00,2025-12-24 0:00:00,1753-01-01 0:00:00,"207,45",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 12 2025 12:00AM14:43
55964,1,100,5865,1,2025-12-05 0:00:00,2026-01-08 0:00:00,1753-01-01 0:00:00,"2069,78",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM07:25
55763,1,100,2017,2,2025-11-05 0:00:00,2025-12-03 0:00:00,2025-12-01 0:00:00,"2069,73",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Nov  5 2025 12:00AM15:25
54072,1,100,2424,8,2025-01-15 0:00:00,2025-05-10 0:00:00,2025-05-12 0:00:00,"2067,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 15 2025 12:00AM13:25
54632,1,100,3457,1,2025-04-25 0:00:00,2025-04-25 0:00:00,2025-04-23 0:00:00,"2066,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 25 2025 12:00AM11:45
54040,1,100,4451,2,2025-01-10 0:00:00,2025-02-07 0:00:00,2025-02-07 0:00:00,"2065,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 10 2025 12:00AM08:29
55942,1,100,1047,2,2025-12-01 0:00:00,2025-12-29 0:00:00,1753-01-01 0:00:00,"2064,72",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  1 2025 12:00AM14:42
185810022025,2,1,1858,2,2025-02-04 0:00:00,2025-02-10 0:00:00,2025-02-10 0:00:00,"2063,81",237,3,NULL,NULL,NULL,NULL,Feb  4 2025 12:00AM15:34
1007671525,3,U,5394,2,2025-08-27 0:00:00,2025-10-11 0:00:00,2025-10-15 0:00:00,"2063,40",237,3,NULL,NULL,55,FRETE S/ VENDAS,Aug 27 2025 12:00AM15:26
141496,2,1,92,2,2025-05-07 0:00:00,2025-08-05 0:00:00,2025-08-05 0:00:00,"2062,75",237,3,NULL,NULL,22,MATERIA PRIMA,May  7 2025 12:00AM17:08
813,2,S,362,2,2025-06-06 0:00:00,2025-06-20 0:00:00,2025-06-20 0:00:00,"2060,82",237,3,NULL,NULL,29,COMISSAO,Jun  6 2025 12:00AM16:02
529219082025,2,S,5292,16,2025-08-19 0:00:00,2025-08-19 0:00:00,2025-08-19 0:00:00,"206,65",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:09
529219082025,2,S,5292,16,2025-08-19 0:00:00,2025-09-19 0:00:00,2025-09-19 0:00:00,"206,65",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:09
529219082025,2,S,5292,16,2025-08-19 0:00:00,2025-10-19 0:00:00,2025-10-31 0:00:00,"206,65",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:09
529219082025,2,S,5292,16,2025-08-19 0:00:00,2025-11-19 0:00:00,2025-11-19 0:00:00,"206,65",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:09
529219082025,2,S,5292,16,2025-08-19 0:00:00,2025-12-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:09
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-01-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:09
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-02-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:10
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-03-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:10
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-04-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:10
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-05-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:10
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-06-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:10
529219082025,2,S,5292,16,2025-08-19 0:00:00,2026-07-19 0:00:00,1753-01-01 0:00:00,"206,65",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:10
374329001,3,U,4914,2,2025-03-21 0:00:00,2025-04-03 0:00:00,2025-04-03 0:00:00,"206,04",237,3,NULL,NULL,55,FRETE S/ VENDAS,Mar 21 2025 12:00AM14:59
54032,1,100,462,2,2025-01-09 0:00:00,2025-01-24 0:00:00,2025-01-20 0:00:00,"20581,64",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  9 2025 12:00AM10:21
54122,1,100,3942,8,2025-01-23 0:00:00,2025-06-10 0:00:00,2025-06-10 0:00:00,"2058,13",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 23 2025 12:00AM14:17
54617,1,100,699,11,2025-04-24 0:00:00,2025-06-20 0:00:00,2025-07-10 0:00:00,"2053,05",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 24 2025 12:00AM08:13
54617,1,100,699,11,2025-04-24 0:00:00,2025-07-17 0:00:00,2025-08-06 0:00:00,"2053,05",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 24 2025 12:00AM08:13
1232,2,S,4502,2,2025-06-03 0:00:00,2025-06-18 0:00:00,2025-06-18 0:00:00,"205,00",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Jun  3 2025 12:00AM15:41
1247,2,S,4502,2,2025-07-08 0:00:00,2025-07-23 0:00:00,2025-07-23 0:00:00,"205,00",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Jul  8 2025 12:00AM15:26
1320,2,S,4502,2,2025-11-27 0:00:00,2025-12-12 0:00:00,1753-01-01 0:00:00,"205,00",237,1,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Nov 27 2025 12:00AM15:37
34020012025,2,1,340,2,2025-01-07 0:00:00,2025-01-20 0:00:00,2025-01-20 0:00:00,"20490,91",237,3,NULL,NULL,19,ENCARGOS S/ SALARIOS,Jan  7 2025 12:00AM14:59
14055,2,1,144,2,2025-10-01 0:00:00,2025-11-30 0:00:00,2025-12-01 0:00:00,"2047,60",2,3,NULL,NULL,22,MATERIA PRIMA,Oct  1 2025 12:00AM15:19
54218,1,100,465,2,2025-02-12 0:00:00,2025-02-27 0:00:00,2025-02-24 0:00:00,"20458,46",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 12 2025 12:00AM13:04
141110,2,1,92,2,2025-04-07 0:00:00,2025-07-06 0:00:00,2025-07-07 0:00:00,"2044,49",237,3,NULL,NULL,22,MATERIA PRIMA,Apr  7 2025 12:00AM16:31
63832,2,0,53,2,2025-11-27 0:00:00,2025-12-25 0:00:00,1753-01-01 0:00:00,"2040,50",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 27 2025 12:00AM14:51
63832,2,0,53,2,2025-11-27 0:00:00,2026-01-08 0:00:00,1753-01-01 0:00:00,"2040,50",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 27 2025 12:00AM14:51
63832,2,0,53,2,2025-11-27 0:00:00,2026-01-22 0:00:00,1753-01-01 0:00:00,"2040,50",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 27 2025 12:00AM14:51
23193,2,E,3421,2,2025-06-01 0:00:00,2025-06-06 0:00:00,2025-06-06 0:00:00,"204,19",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Jun  1 2025 12:00AM15:46
55756,1,100,5181,1,2025-11-05 0:00:00,2025-11-05 0:00:00,2025-11-05 0:00:00,"2039,82",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Nov  5 2025 12:00AM15:11
54432,1,100,4620,2,2025-03-17 0:00:00,2025-04-14 0:00:00,2025-04-14 0:00:00,"2039,02",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 17 2025 12:00AM09:01
54268,1,100,5675,2,2025-02-18 0:00:00,2025-05-19 0:00:00,2025-05-19 0:00:00,"2038,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 18 2025 12:00AM14:20
54934,1,100,2008,2,2025-06-24 0:00:00,2025-07-22 0:00:00,2025-07-15 0:00:00,"2034,62",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 24 2025 12:00AM11:03
915008,2,S,3369,2,2025-12-02 0:00:00,2025-12-29 0:00:00,1753-01-01 0:00:00,"203,50",237,1,NULL,NULL,9,DESPESAS,Dec  2 2025 12:00AM14:13
54661,1,100,5796,1,2025-04-29 0:00:00,2025-04-29 0:00:00,2025-04-30 0:00:00,"2023,33",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 29 2025 12:00AM15:35
55691,1,100,468,2,2025-10-24 0:00:00,2025-12-23 0:00:00,1753-01-01 0:00:00,"20219,76",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 24 2025 12:00AM10:39
26145,2,1,4923,2,2025-10-14 0:00:00,2025-12-09 0:00:00,1753-01-01 0:00:00,"2021,20",2,1,NULL,NULL,22,MATERIA PRIMA,Oct 14 2025 12:00AM15:22
26145,2,1,4923,2,2025-10-14 0:00:00,2025-11-11 0:00:00,2025-11-11 0:00:00,"2021,19",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 14 2025 12:00AM15:22
26145,2,1,4923,2,2025-10-14 0:00:00,2025-11-25 0:00:00,2025-11-25 0:00:00,"2021,19",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 14 2025 12:00AM15:22
83627,2,1,4833,2,2025-04-02 0:00:00,2025-04-30 0:00:00,2025-04-30 0:00:00,"202,98",237,3,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Apr  2 2025 12:00AM11:48
60044,2,1,245,2,2025-06-24 0:00:00,2025-10-22 0:00:00,2025-10-22 0:00:00,"202,86",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 24 2025 12:00AM15:35
60106,2,1,245,2,2025-06-30 0:00:00,2025-10-28 0:00:00,2025-10-28 0:00:00,"202,75",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 30 2025 12:00AM11:28
246319082025,2,S,2463,16,2025-08-19 0:00:00,2025-09-19 0:00:00,2025-09-19 0:00:00,"202,34",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2025-11-19 0:00:00,2025-11-19 0:00:00,"202,34",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2025-08-19 0:00:00,2025-08-19 0:00:00,"202,31",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:16
246319082025,2,S,2463,16,2025-08-19 0:00:00,2025-10-19 0:00:00,2025-10-20 0:00:00,"202,31",237,3,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2025-12-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-01-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-02-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-03-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-04-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:17
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-05-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:18
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-06-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:18
246319082025,2,S,2463,16,2025-08-19 0:00:00,2026-07-19 0:00:00,1753-01-01 0:00:00,"202,31",237,1,NULL,NULL,NULL,NULL,Aug 19 2025 12:00AM16:18
54054,1,100,5645,2,2025-01-14 0:00:00,2025-02-11 0:00:00,2025-02-11 0:00:00,"2019,95",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 14 2025 12:00AM11:10
55184,1,100,5252,2,2025-08-06 0:00:00,2025-09-03 0:00:00,2025-09-03 0:00:00,"2019,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  6 2025 12:00AM13:37
54194,1,100,3174,2,2025-02-05 0:00:00,2025-03-07 0:00:00,2025-03-10 0:00:00,"2016,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb  5 2025 12:00AM11:24
54696,1,100,1041,8,2025-05-08 0:00:00,2025-07-07 0:00:00,2025-07-07 0:00:00,"2016,38",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May  8 2025 12:00AM14:13
54076,1,100,2410,8,2025-01-15 0:00:00,2025-05-10 0:00:00,2025-05-12 0:00:00,"2010,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 15 2025 12:00AM13:28
55876,1,100,4571,8,2025-11-19 0:00:00,2026-02-17 0:00:00,1753-01-01 0:00:00,"2006,16",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 19 2025 12:00AM11:32
185810072025,2,1,1858,2,2025-07-09 0:00:00,2025-07-10 0:00:00,2025-07-10 0:00:00,"2006,11",237,3,NULL,NULL,NULL,NULL,Jul  9 2025 12:00AM15:30
55016,1,100,3744,8,2025-07-07 0:00:00,2025-11-10 0:00:00,2025-11-12 0:00:00,"2003,97",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  7 2025 12:00AM11:06
143380,2,1,92,2,2025-09-22 0:00:00,2025-12-21 0:00:00,1753-01-01 0:00:00,"2003,52",2,1,NULL,NULL,22,MATERIA PRIMA,Sep 22 2025 12:00AM17:21
137298,2,1,4277,2,2025-01-06 0:00:00,2025-05-06 0:00:00,2025-05-06 0:00:00,"2002,23",237,3,NULL,NULL,22,MATERIA PRIMA,Jan  6 2025 12:00AM08:59
265615122025,2,1,2656,18,2025-10-15 0:00:00,2025-12-17 0:00:00,1753-01-01 0:00:00,"20000,00",237,1,NULL,NULL,18,SALARIOS,Oct 15 2025 12:00AM15:23
441,2,1,4195,2,2025-04-30 0:00:00,2025-05-25 0:00:00,2025-05-27 0:00:00,"2000,00",237,3,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Apr 30 2025 12:00AM08:09
441,2,1,4195,2,2025-04-30 0:00:00,2025-06-25 0:00:00,2025-06-25 0:00:00,"2000,00",237,3,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Apr 30 2025 12:00AM08:09
222544,3,1,3512,2,2025-10-30 0:00:00,2025-11-16 0:00:00,2025-11-17 0:00:00,"2000,00",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 30 2025 12:00AM14:50
55037,1,100,266,11,2025-07-08 0:00:00,2025-07-11 0:00:00,2025-07-25 0:00:00,"200,13",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  8 2025 12:00AM13:31
265,2,S,5535,2,2025-07-03 0:00:00,2025-07-15 0:00:00,2025-07-15 0:00:00,"200,00",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jul  3 2025 12:00AM17:05
284,2,S,5535,2,2025-09-01 0:00:00,2025-09-15 0:00:00,2025-09-15 0:00:00,"200,00",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Sep  1 2025 12:00AM15:36
9029,2,1,3095,2,2025-04-29 0:00:00,2025-05-27 0:00:00,2025-05-27 0:00:00,"200,00",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Apr 29 2025 12:00AM09:42
828,2,S,424,2,2025-02-10 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"1999,51",237,3,NULL,NULL,29,COMISSAO,Feb 10 2025 12:00AM08:35
1084,2,S,3880,2,2025-02-07 0:00:00,2025-02-20 0:00:00,2025-02-21 0:00:00,"1997,95",237,3,NULL,NULL,29,COMISSAO,Feb  7 2025 12:00AM08:22
1093,2,S,3880,2,2025-03-07 0:00:00,2025-03-20 0:00:00,2025-03-20 0:00:00,"1997,95",237,3,NULL,NULL,29,COMISSAO,Mar  7 2025 12:00AM08:18
55760,1,100,5274,2,2025-11-05 0:00:00,2025-12-03 0:00:00,2025-12-01 0:00:00,"1996,80",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Nov  5 2025 12:00AM15:20
55797,1,100,5911,2,2025-11-11 0:00:00,2025-12-09 0:00:00,2025-11-26 0:00:00,"1996,80",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Nov 11 2025 12:00AM09:35
584010072025,2,1,5840,2,2025-06-23 0:00:00,2025-08-10 0:00:00,2025-08-11 0:00:00,"199,90",237,3,NULL,NULL,57,DESPESA C/ ASSINATURA E MENSALIDADE,Jul  7 2025 12:00AM15:54
584010072025,2,1,5840,2,2025-06-23 0:00:00,2025-09-10 0:00:00,2025-09-10 0:00:00,"199,90",237,3,NULL,NULL,57,DESPESA C/ ASSINATURA E MENSALIDADE,Jul  7 2025 12:00AM15:54
